1,0
2,0.257193
3,0.704909
4,0.609299
5,20.4557
6,22.8662
7,18.152
8,13.7112
9,14.6242
10,2.4855
11,3.09392
12,3.60824
13,2.64392
14,39.2145
15,3.14797
16,14.6631
17,23.0594
18,43.4006
19,10.2451
20,15.3417
21,18.7761
22,18.5335
23,18.4482
24,12.2697
25,12.7287
26,32.2975
27,35.6205
28,21.0804
29,6.28036
30,16.0537
31,13.6788
32,7.88154
33,32.8286
34,17.4885
35,23.6563
36,24.5121
37,21.0538
38,23.9682
39,17.497
40,21.6071
41,10.6988
42,15.906
43,22.6177
44,19.428
45,18.7717
46,16.1828
47,25.9396
48,17.8886
49,29.1163
50,21.3198
51,11.9404
52,15.0942
53,29.3029
54,26.4644
55,27.159
56,32.9052
57,16.8507
58,21.4102
59,26.6423
60,13.4368
61,15.7673
62,20.7568
63,23.3984
64,23.6905
65,16.8599
66,22.1714
67,25.6753
68,18.8249
69,22.3242
70,16.6498
71,21.075
72,21.5298
73,15.4069
74,21.7511
75,26.4058
76,19.1982
77,21.7638
78,24.96
79,26.6011
80,24.3499
81,24.1522
82,23.4891
83,22.6376
84,24.5667
85,18.7848
86,29.8241
87,20.4247
88,17.9132
89,17.9338
90,27.1443
91,21.2724
92,18.0826
93,29.2152
94,23.2638
95,22.0382
96,23.4086
97,21.8437
98,22.5414
99,19.4823
100,28.5353
101,24.8273
102,19.6016
103,21.8216
104,26.7923
105,22.8469
106,25.2355
107,26.5265
108,21.5836
109,23.2143
110,20.88
111,25.3138
112,27.8809
113,23.1964
114,26.4962
115,21.3258
116,25.4479
117,24.4271
118,28.0363
119,26.3654
120,26.4678
121,25.3358
122,23.0753
123,20.1608
124,25.3779
125,23.9638
126,26.2227
127,25.7467
128,25.9251
129,24.1456
130,20.3093
131,24.4252
132,23.9511
133,22.9328
134,21.7062
135,24.4234
136,25.1013
137,25.61
138,24.9477
139,27.9753
140,25.4348
141,27.8445
142,24.6931
143,24.4078
144,20.3865
145,22.9076
146,26.8143
147,23.671
148,24.5666
149,23.8461
150,22.7652
151,26.1404
152,26.3771
153,20.7986
154,25.9807
155,27.2805
156,26.8512
157,23.8343
158,26.2373
159,27.0151
160,22.795
161,24.2839
162,24.6069
163,23.2183
164,22.8194
165,27.9554
166,24.2767
167,26.2746
168,27.6484
169,21.7573
170,23.9656
171,27.0252
172,24.7861
173,24.9281
174,25.1859
175,24.7146
176,27.1855
177,23.6652
178,24.6731
179,22.9141
180,22.8787
181,27.8247
182,25.7478
183,25.6318
184,22.9876
185,25.1657
186,24.167
187,24.179
188,24.8753
189,20.7369
190,24.7004
191,24.6603
192,24.5387
193,26.1494
194,25.7415
195,25.514
196,24.488
197,25.8237
198,22.7593
199,25.0526
200,24.5637
201,24.0715
202,22.5076
203,24.7597
204,24.534
205,25.856
206,26.5191
207,24.0332
208,24.824
209,24.8381
210,24.3603
211,25.9447
212,25.3157
213,25.0708
214,25.048
215,25.1493
216,24.7739
217,24.3463
218,26.7513
219,24.1951
220,25.7825
221,27.0667
222,25.8352
223,24.5524
224,25.4805
225,23.5397
226,23.7961
227,23.6067
228,24.242
229,26.2197
230,25.3077
231,25.026
232,25.0249
233,24.5891
234,24.667
235,24.0149
236,24.9611
237,25.1829
238,25.1804
239,24.711
240,24.8293
241,25.1467
242,24.1989
243,25.1396
244,24.849
245,26.1375
246,25.5196
247,25.9356
248,23.8986
249,25.0563
250,24.8555
251,24.8833
252,24.3485
253,24.8714
254,25.3516
255,24.9155
256,25.4419
257,25.4285
258,25.6168
259,25.6564
260,24.6891
261,24.6857
262,26.6284
263,26.0517
264,25.7305
265,23.9118
266,24.9441
267,25.3867
268,25.8906
269,24.2397
270,24.7999
271,25.2851
272,25.2904
273,24.6775
274,24.6897
275,25.3602
276,25.0496
277,25.014
278,25.8571
279,25.8286
280,25.6311
281,25.6491
282,25.0051
283,25.1408
284,23.2561
285,23.7193
286,24.0726
287,24.8528
288,26.1066
289,24.6106
290,24.2303
291,25.0318
292,24.8235
293,24.274
294,25.2725
295,25.1709
296,24.9735
297,24.5771
298,25.7332
299,24.8056
300,24.5252
301,25.3581
302,24.8616
303,25.4968
304,24.6749
305,24.1906
306,25.1823
307,24.9526
308,24.7466
309,25.556
310,25.2628
311,24.4714
312,25.2832
313,25.0144
314,25.0884
315,25.9111
316,25.137
317,24.7884
318,25.3248
319,23.5659
320,25.7821
321,24.7447
322,24.9514
323,25.0849
324,23.6976
325,25.5797
326,24.6353
327,25.1525
328,24.7511
329,24.7528
330,24.9963
331,24.1656
332,24.4919
333,25.4283
334,24.1808
335,24.6917
336,24.9285
337,24.5429
338,24.7565
339,25.0873
340,25.0434
341,24.4925
342,25.1614
343,24.7468
344,25.0559
345,25.7602
346,25.2736
347,25.0299
348,25.3986
349,24.2384
350,25.2659
351,24.4708
352,24.8639
353,24.7918
354,24.645
355,25.5113
356,24.4054
357,24.8392
358,25.061
359,25.135
360,25.169
361,24.359
362,25.7932
363,25.5223
364,25.1496
365,24.9195
366,24.7256
367,24.7003
368,25.1451
369,24.93
370,24.8545
371,24.1557
372,24.7485
373,25.2407
374,24.5481
375,24.3073
376,25.4124
377,24.582
378,24.8194
379,24.8415
380,25.1304
381,25.3843
382,25.2902
383,25.0012
384,25.4723
385,24.8564
386,25.4602
387,25.5115
388,24.8303
389,24.9533
390,25.3562
391,24.891
392,24.8553
393,24.8503
394,24.4458
395,25.1567
396,24.9689
397,25.4531
398,24.9349
399,24.2134
400,24.845
401,24.9578
402,25.2417
403,25.0482
404,25.1524
405,24.8107
406,24.9291
407,25.3575
408,25.264
409,24.7724
410,24.3538
411,24.7093
412,25.5891
413,25.2282
414,25.0379
415,25.1968
416,24.7498
417,24.3533
418,24.8249
419,24.8627
420,24.9652
421,24.7864
422,25.0874
423,24.529
424,25.3306
425,25.0014
426,25.264
427,25.2073
428,24.9635
429,24.6427
430,24.6221
431,25.4794
432,24.8009
433,24.8689
434,25.0767
435,24.9561
436,24.8891
437,25.0629
438,24.862
439,25.3746
440,24.8447
441,24.677
442,25.2033
443,25.1649
444,24.7384
445,24.7966
446,24.7931
447,25.2893
448,24.9202
449,25.361
450,24.844
451,24.9051
452,25.2946
453,24.9309
454,25.4364
455,25.3765
456,24.7272
457,24.6081
458,25.0536
459,25.0114
460,24.9937
461,25.0731
462,25.0482
463,24.8068
464,25.2355
465,24.8542
466,25.2342
467,24.9418
468,24.6259
469,25.183
470,25.1124
471,24.8208
472,24.9802
473,25.4309
474,25.224
475,25.3164
476,25.0953
477,24.8951
478,25.1891
479,25.1048
480,25.0214
481,24.6685
482,24.6732
483
