1,0
2,0.301949
3,0.687921
4,0.92101
5,14.0542
6,11.3111
7,1.65948
8,2.0073
9,2.33843
10,1.79691
11,32.8208
12,35.0018
13,22.6591
14,17.3424
15,25.9746
16,21.1481
17,19.9459
18,22.6108
19,4.77769
20,4.28814
21,22.1091
22,26.2926
23,24.2652
24,12.5274
25,7.11703
26,38.3663
27,29.8728
28,20.4195
29,13.3652
30,8.6102
31,20.2868
32,13.1006
33,16.4644
34,23.6598
35,15.3592
36,28.8331
37,14.7668
38,24.0651
39,21.6881
40,30.1016
41,24.3674
42,16.616
43,22.6372
44,22.6639
45,27.4511
46,17.0847
47,33.5359
48,23.6679
49,14.6588
50,16.6292
51,26.1475
52,33.4196
53,19.8663
54,16.7165
55,20.2444
56,29.917
57,21.8336
58,12.3228
59,24.884
60,20.7384
61,18.2867
62,20.8943
63,16.3879
64,25.0216
65,18.6807
66,19.0265
67,28.5878
68,24.3623
69,17.6978
70,27.3134
71,30.28
72,24.4482
73,22.9214
74,22.4651
75,22.5265
76,20.8283
77,16.1525
78,12.6714
79,26.4002
80,18.5291
81,22.8736
82,19.6819
83,25.9742
84,20.6115
85,20.0835
86,22.8374
87,25.11
88,22.2922
89,25.3709
90,23.1652
91,21.1423
92,31.0689
93,23.7641
94,16.4201
95,23.4743
96,24.2414
97,23.768
98,26.3154
99,26.3636
100,18.577
101,19.7502
102,25.6935
103,25.0156
104,27.0561
105,20.137
106,22.6699
107,23.1541
108,25.7022
109,18.1177
110,26.5478
111,25.3369
112,23.2705
113,26.1515
114,25.3654
115,28.1278
116,27.6275
117,22.5644
118,24.326
119,26.5891
120,25.8178
121,24.779
122,24.0245
123,21.1562
124,26.7899
125,20.3751
126,23.7514
127,24.8286
128,26.9724
129,25.7259
130,21.1919
131,26.0439
132,22.8207
133,25.0824
134,26.5669
135,23.2511
136,24.05
137,24.9528
138,26.1245
139,29.4664
140,24.6816
141,21.2234
142,23.8623
143,26.7621
144,23.8732
145,27.061
146,24.2332
147,24.3247
148,20.7889
149,22.2221
150,24.6658
151,27.7079
152,23.5862
153,27.1705
154,25.3003
155,25.5428
156,27.6515
157,28.2188
158,23.613
159,27.0338
160,26.349
161,21.2612
162,22.3552
163,25.6413
164,24.9373
165,25.2878
166,21.3024
167,26.7665
168,26.7338
169,23.9119
170,25.9959
171,24.8578
172,24.8652
173,24.1187
174,25.6463
175,24.8306
176,24.7145
177,25.588
178,26.1525
179,24.1899
180,26.3775
181,25.851
182,23.704
183,27.7688
184,24.5361
185,25.8943
186,26.4408
187,26.0426
188,24.8123
189,23.432
190,25.8507
191,27.3305
192,26.9853
193,22.4569
194,26.2428
195,23.3869
196,25.1474
197,25.7847
198,25.551
199,26.9373
200,25.1864
